Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2015,32,Zacatecas,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,7,6,1,4,6,5,5,3,4.0,8.0,5.0,1.0
2015,32,Zacatecas,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,3,1,1,0,2.0,1.0,0.0,1.0
2015,32,Zacatecas,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,2,2,2,3,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,Libertad personal,Rapto,Rapto,Rapto,0,0,2,1,2,1,2,1,0.0,2.0,2.0,0.0
2015,32,Zacatecas,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,9,10,23,11,15,8,13,12,12.0,17.0,11.0,10.0
2015,32,Zacatecas,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,0,4,0,1,0,0,0,0.0,2.0,0.0,0.0
2015,32,Zacatecas,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,17,11,4,12,16,13,6,9,9.0,9.0,9.0,6.0
2015,32,Zacatecas,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,2,2,6,11,7,5,3,7.0,2.0,6.0,6.0
2015,32,Zacatecas,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2015,32,Zacatecas,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,8,14,17,14,12,12,19,17,19.0,13.0,9.0,9.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a casa habitación,Con violencia,10,39,28,29,27,20,46,20,32.0,24.0,7.0,7.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a casa habitación,Sin violencia,70,50,74,42,67,58,47,59,28.0,39.0,34.0,38.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,15,27,30,22,18,28,28,22,17.0,22.0,24.0,22.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,153,144,129,96,119,158,150,137,149.0,147.0,163.0,139.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,6,3,3,1,2,5,3,3,9.0,6.0,3.0,1.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,18,16,30,20,18,11,17,18,22.0,25.0,10.0,13.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,3,5,2,2,3,3,1,0.0,3.0,1.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a transportista,Con violencia,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a transportista,Sin violencia,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,2,7,3,3,5,0,7,0.0,0.0,3.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,4,0,1,2,1,0,0,5,2.0,2.0,2.0,1.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,4,0,1,1,1,0,0.0,1.0,0.0,1.0
2015,32,Zacatecas,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,1,0,0,0,2,0,1,1.0,2.0,0.0,1.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a institución bancaria,Con violencia,1,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a negocio,Con violencia,4,19,14,12,9,15,17,8,16.0,5.0,5.0,5.0
2015,32,Zacatecas,El patrimonio,Robo,Robo a negocio,Sin violencia,22,18,26,12,12,27,7,18,16.0,13.0,16.0,3.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de ganado,Con violencia,0,8,9,0,5,4,14,9,10.0,5.0,3.0,4.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de ganado,Sin violencia,59,40,39,42,43,40,43,30,36.0,28.0,38.0,33.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,4,0,1,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,4,6,1,0,3,1,3,0.0,0.0,1.0,2.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,1,0,0,1,1,0,0,1.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,0,2,0.0,0.0,7.0,1.0
2015,32,Zacatecas,El patrimonio,Robo,Otros robos,Con violencia,52,124,78,108,91,73,86,78,89.0,94.0,67.0,66.0
2015,32,Zacatecas,El patrimonio,Robo,Otros robos,Sin violencia,198,157,200,175,202,192,158,204,168.0,220.0,206.0,174.0
2015,32,Zacatecas,El patrimonio,Fraude,Fraude,Fraude,53,50,64,77,51,71,48,69,55.0,73.0,80.0,53.0
2015,32,Zacatecas,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,27,20,31,25,27,27,22,18,34.0,21.0,20.0,18.0
2015,32,Zacatecas,El patrimonio,Extorsión,Extorsión,Extorsión,5,5,3,3,9,12,11,6,7.0,8.0,9.0,13.0
2015,32,Zacatecas,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,94,114,140,105,115,130,134,105,124.0,117.0,123.0,105.0
2015,32,Zacatecas,El patrimonio,Despojo,Despojo,Despojo,21,23,21,27,17,26,27,12,18.0,22.0,19.0,12.0
2015,32,Zacatecas,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,1,4,0,0,2,4,4,2,1.0,0.0,2.0,5.0
2015,32,Zacatecas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,36,61,52,70,71,78,49,52,91.0,61.0,72.0,42.0
2015,32,Zacatecas,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,13,15,14,20,18,15,9,20,16.0,18.0,17.0,14.0
2015,32,Zacatecas,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,7,7,6,5,5,4,7,5,8.0,3.0,6.0,6.0
2015,32,Zacatecas,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,2,1,0,1,1,1,0,3,1.0,0.0,2.0,0.0
2015,32,Zacatecas,La sociedad,Trata de personas,Trata de personas,Trata de personas,1,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
2015,32,Zacatecas,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,1,0,0,0,0,0,1.0,0.0,1.0,0.0
2015,32,Zacatecas,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,15,5,7,6,5,5,6,5,18.0,8.0,7.0,6.0
2015,32,Zacatecas,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,24,23,23,24,30,29,37,39,32.0,41.0,20.0,22.0
2015,32,Zacatecas,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,4,9,5,9,11,11,8,12,4.0,6.0,7.0,5.0
2015,32,Zacatecas,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,3,4,3,0,3,4,2,4,5.0,5.0,1.0,3.0
2015,32,Zacatecas,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,10,9,14,6,12,14,12,12,5.0,11.0,15.0,4.0
2015,32,Zacatecas,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0
2015,32,Zacatecas,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,10,12,10,14,17,13,10,13,19.0,11.0,18.0,6.0
2015,32,Zacatecas,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,12,0,0,0,1,0,0.0,0.0,0.0,1.0
2015,32,Zacatecas,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,107,89,93,123,128,107,125,113,100.0,106.0,98.0,90.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,2,2,1,3,2,1,1,2.0,1.0,2.0,2.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,1,0,2,1,0,0,1,2.0,3.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,5,2,1,1,0,0,0.0,0.0,0.0,1.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,16,17,19,14,21,14,22,11,13.0,11.0,16.0,20.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,4,4,3,4,4,1,3,2.0,6.0,2.0,8.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,9,14,12,9,16,7,10,16,22.0,18.0,13.0,12.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,98,111,94,127,96,169,136,141,152.0,196.0,163.0,180.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,8,3,3,14,11,8,3,10,15.0,16.0,12.0,12.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0.0,2.0,0.0,2.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,65,47,80,83,76,38,43,37,61.0,65.0,55.0,51.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,3,3,11,0,2,5,2,5,2.0,2.0,6.0,2.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,5,0,1,0,6,2,7,3,7.0,7.0,4.0,3.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Aborto,Aborto,Aborto,1,0,0,2,1,0,0,0,1.0,1.0,1.0,0.0
2016,1,Aguascalientes,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0
2016,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,1,Aguascalientes,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,3,3,2,4,3,5,0,2,0.0,0.0,0.0,0.0
