Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2015,3,Baja California Sur,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,10,14,10,4,5,1,7,5,3.0,2.0,4.0,3.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,0,0,1,0,1,0,1,0.0,2.0,0.0,2.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a casa habitación,Sin violencia,187,172,179,166,184,176,191,203,239.0,251.0,264.0,250.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,103,105,103,77,93,80,91,96,119.0,95.0,93.0,101.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,0,0,2,4,6,0,9.0,3.0,4.0,5.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo a negocio,Sin violencia,1,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de ganado,Sin violencia,2,8,5,2,3,4,5,3,7.0,3.0,4.0,8.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,30,16,0,11.0,7.0,7.0,0.0
2015,3,Baja California Sur,El patrimonio,Robo,Otros robos,Con violencia,65,50,62,60,57,46,45,73,68.0,63.0,54.0,47.0
2015,3,Baja California Sur,El patrimonio,Robo,Otros robos,Sin violencia,368,380,371,404,366,360,335,358,436.0,398.0,420.0,438.0
2015,3,Baja California Sur,El patrimonio,Fraude,Fraude,Fraude,69,41,89,37,60,51,46,45,47.0,48.0,60.0,53.0
2015,3,Baja California Sur,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,30,42,28,22,19,30,31,29,20.0,27.0,34.0,42.0
2015,3,Baja California Sur,El patrimonio,Extorsión,Extorsión,Extorsión,3,3,4,7,10,5,0,3,4.0,0.0,6.0,4.0
2015,3,Baja California Sur,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,151,139,136,155,140,152,143,142,116.0,165.0,160.0,170.0
2015,3,Baja California Sur,El patrimonio,Despojo,Despojo,Despojo,30,15,51,15,13,15,22,13,12.0,29.0,18.0,29.0
2015,3,Baja California Sur,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,17,15,9,7,9,4,5,1,2.0,4.0,7.0,6.0
2015,3,Baja California Sur,La familia,Violencia familiar,Violencia familiar,Violencia familiar,123,119,170,142,116,143,142,124,162.0,141.0,166.0,143.0
2015,3,Baja California Sur,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,38,30,55,42,34,56,46,54,48.0,53.0,45.0,25.0
2015,3,Baja California Sur,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,11,10,4,3,11.0,5.0,8.0,2.0
2015,3,Baja California Sur,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,2,1,0,1,0,0,0,0,0.0,0.0,0.0,2.0
2015,3,Baja California Sur,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,57,58,89,87,75,34,31,29,17.0,56.0,44.0,27.0
2015,3,Baja California Sur,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,56,59,64,69,87,106,71,97,76.0,88.0,114.0,66.0
2015,3,Baja California Sur,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,4,5,4,13,9,11,11,10,14.0,14.0,13.0,16.0
2015,3,Baja California Sur,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2015,3,Baja California Sur,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,1,0,1,0,1,1,3,0.0,0.0,2.0,1.0
2015,3,Baja California Sur,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,2,0,1,1,2,1,0,1,13.0,3.0,2.0,3.0
2015,3,Baja California Sur,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,10,14,13,16,16,9,3,12,9.0,6.0,17.0,15.0
2015,3,Baja California Sur,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,3,Baja California Sur,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,280,266,255,248,297,277,194,225,230.0,217.0,183.0,205.0
2015,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,1,1,3,1,1,0,2,0.0,1.0,1.0,3.0
2015,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,1,2,6,1,4,3,0,1,1.0,1.0,1.0,3.0
2015,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,2,0,2,1,0,0,2.0,2.0,1.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,11,4,9,6,3,6,2,6,5.0,6.0,3.0,6.0
2015,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0,1,1,0,1,1.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,0,1,0,2,0,2,0,0.0,3.0,1.0,1.0
2015,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,2,5,4,8,19,8,6,6,3.0,6.0,7.0,8.0
2015,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,4,4,2,8,11,7,15,9.0,12.0,12.0,11.0
2015,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2015,4,Campeche,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,3,1,1,0,1,2,0,0,0.0,1.0,0.0,1.0
2015,4,Campeche,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,1,0,0,1,1,0,0,0.0,2.0,0.0,0.0
2015,4,Campeche,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
2015,4,Campeche,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,1,1,0,0,0.0,4.0,1.0,0.0
2015,4,Campeche,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,0,0,1,2,1,0,2,0.0,2.0,0.0,1.0
2015,4,Campeche,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,6,3,2,0,4,5,8,2,0.0,6.0,4.0,4.0
2015,4,Campeche,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,4,3,2,0,2,0,5,3,1.0,7.0,5.0,3.0
2015,4,Campeche,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,2,1,0,0,0,2,0,2,1.0,1.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo a casa habitación,Sin violencia,9,8,19,6,15,6,6,11,8.0,10.0,12.0,9.0
2015,4,Campeche,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,1,5,2,2,2,13,8,2,10.0,9.0,9.0,10.0
2015,4,Campeche,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,6,3,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,4,4,13,3,25,21,18,16,24.0,32.0,32.0,37.0
2015,4,Campeche,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,7,8,10,3,6,10,3,9,3.0,17.0,11.0,2.0
2015,4,Campeche,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo en transporte público individual,Con violencia,2,1,2,1,1,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo en transporte individual,Con violencia,1,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0
2015,4,Campeche,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,3,1,2,0,2,0.0,0.0,0.0,5.0
2015,4,Campeche,El patrimonio,Robo,Robo a negocio,Sin violencia,4,3,10,0,5,3,8,8,3.0,5.0,3.0,3.0
2015,4,Campeche,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de ganado,Sin violencia,2,4,4,4,4,3,4,2,4.0,1.0,5.0,7.0
2015,4,Campeche,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0
2015,4,Campeche,El patrimonio,Robo,Otros robos,Con violencia,3,8,14,3,0,9,1,3,6.0,1.0,2.0,6.0
2015,4,Campeche,El patrimonio,Robo,Otros robos,Sin violencia,11,22,12,17,0,1,12,5,22.0,12.0,4.0,13.0
2015,4,Campeche,El patrimonio,Fraude,Fraude,Fraude,0,0,0,0,1,0,1,1,0.0,0.0,1.0,1.0
2015,4,Campeche,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
