Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2015,5,Coahuila de Zaragoza,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,1,7,0.0,2.0,1.0,1.0
2015,5,Coahuila de Zaragoza,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,4,1,2,4,3,0,3,3.0,2.0,3.0,0.0
2015,5,Coahuila de Zaragoza,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,2,0,0,0,1.0,0.0,0.0,1.0
2015,5,Coahuila de Zaragoza,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,1,4,1,1,1,3,0,0.0,3.0,0.0,3.0
2015,5,Coahuila de Zaragoza,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,19,22,28,26,19,36,28,21,34.0,34.0,20.0,24.0
2015,5,Coahuila de Zaragoza,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,5,7,4,16,2,7,4,8,5.0,4.0,4.0,2.0
2015,5,Coahuila de Zaragoza,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,5,4,6,9,4,7,3,3,6.0,6.0,3.0,7.0
2015,5,Coahuila de Zaragoza,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,1,2,5,5,3,7,5,6,2.0,2.0,0.0,4.0
2015,5,Coahuila de Zaragoza,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
2015,5,Coahuila de Zaragoza,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,5,5,3,6,5,4,3,7,3.0,6.0,1.0,5.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a casa habitación,Con violencia,7,20,9,10,10,5,12,7,5.0,7.0,3.0,5.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a casa habitación,Sin violencia,467,336,292,378,369,344,336,312,281.0,274.0,156.0,196.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,22,21,13,32,21,13,34,17,23.0,20.0,13.0,19.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,169,101,90,137,82,93,132,115,106.0,75.0,62.0,41.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,1,0,0,0,0,2,0.0,1.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de autopartes,Sin violencia,42,52,42,42,34,40,45,29,34.0,41.0,32.0,31.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,126,103,92,101,109,91,119,88,115.0,111.0,50.0,52.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,169,123,122,176,126,160,189,153,162.0,80.0,3.0,18.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,1,1,0,3,2,2,1,3.0,1.0,1.0,1.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,1,0,0.0,1.0,2.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a negocio,Con violencia,99,70,65,75,56,63,73,48,41.0,33.0,34.0,22.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo a negocio,Sin violencia,257,172,181,235,193,188,178,139,156.0,136.0,41.0,57.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de ganado,Sin violencia,28,30,28,34,25,33,39,15,19.0,15.0,8.0,5.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,6,9,8,9,4,12,12,5,4.0,9.0,3.0,4.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,2,3,5,4,6,5,4,10.0,7.0,4.0,4.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Otros robos,Con violencia,2,0,0,0,0,0,0,0,1.0,6.0,6.0,2.0
2015,5,Coahuila de Zaragoza,El patrimonio,Robo,Otros robos,Sin violencia,92,115,88,92,96,99,90,55,57.0,269.0,315.0,307.0
2015,5,Coahuila de Zaragoza,El patrimonio,Fraude,Fraude,Fraude,98,66,74,89,81,75,81,81,59.0,108.0,92.0,78.0
2015,5,Coahuila de Zaragoza,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,46,28,42,58,47,49,45,47,52.0,45.0,25.0,42.0
2015,5,Coahuila de Zaragoza,El patrimonio,Extorsión,Extorsión,Extorsión,4,1,0,6,2,2,6,8,5.0,1.0,0.0,1.0
2015,5,Coahuila de Zaragoza,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,725,623,612,760,657,713,840,677,668.0,740.0,584.0,731.0
2015,5,Coahuila de Zaragoza,El patrimonio,Despojo,Despojo,Despojo,23,25,29,56,38,26,42,25,34.0,34.0,24.0,17.0
2015,5,Coahuila de Zaragoza,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,105,74,79,79,64,93,101,99,106.0,127.0,103.0,81.0
2015,5,Coahuila de Zaragoza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,147,141,136,202,171,225,229,201,213.0,201.0,122.0,166.0
2015,5,Coahuila de Zaragoza,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,2,1,0,4,0,1,1.0,4.0,0.0,0.0
2015,5,Coahuila de Zaragoza,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,39,47,50,82,53,54,60,45,56.0,44.0,29.0,21.0
2015,5,Coahuila de Zaragoza,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,27,17,18,28,22,28,26,19,29.0,14.0,16.0,21.0
2015,5,Coahuila de Zaragoza,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,3,3,9,9,0,1,2,6,4.0,11.0,5.0,1.0
2015,5,Coahuila de Zaragoza,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,1,2,0,2,1.0,0.0,1.0,1.0
2015,5,Coahuila de Zaragoza,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,191,185,170,241,155,196,208,201,183.0,242.0,205.0,154.0
2015,5,Coahuila de Zaragoza,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,170,156,151,203,166,235,194,191,183.0,187.0,127.0,134.0
2015,5,Coahuila de Zaragoza,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,17,15,25,32,27,30,32,32,18.0,24.0,27.0,27.0
2015,5,Coahuila de Zaragoza,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
2015,5,Coahuila de Zaragoza,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
2015,5,Coahuila de Zaragoza,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,18,41,26,33,32,37,34,22,44.0,47.0,52.0,40.0
2015,5,Coahuila de Zaragoza,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,3,5,3,5,5,1,3,0.0,3.0,1.0,3.0
2015,5,Coahuila de Zaragoza,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,13,11,8,9,10,30,23,20,22.0,7.0,6.0,11.0
2015,5,Coahuila de Zaragoza,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,655,579,558,696,399,486,543,401,436.0,642.0,611.0,644.0
2015,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,6,6,10,6,12,9,7,5,14.0,14.0,17.0,17.0
2015,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,1,2,1,0,0,1,0,1,3.0,1.0,2.0,3.0
2015,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,1,0,1,0,1,1,3,3.0,0.0,3.0,7.0
2015,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,1.0,2.0
2015,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,4,2,3,5,6,4,5,0,0.0,9.0,4.0,2.0
2015,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,2,0,8,3.0,0.0,3.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,1,0,2,0,1,0,0,2.0,0.0,1.0,1.0
2015,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,1,2,2,3,1,3,1,3,3.0,2.0,1.0,1.0
2015,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,23,20,20,21,21,17,16,11,7.0,18.0,29.0,21.0
2015,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,5,1,2,3,1,1,4,0,0.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,3,0,5,1.0,2.0,8.0,1.0
2015,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2015,6,Colima,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2015,6,Colima,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0
2015,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0
2015,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,1,2,0,1,0,1,0,0.0,0.0,0.0,0.0
2015,6,Colima,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,8,1,3,4,2,1,1,0,3.0,0.0,2.0,1.0
2015,6,Colima,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,4,0,0,5,3,1,0,5,1.0,3.0,2.0,0.0
2015,6,Colima,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,2,0,1,0,1,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo a casa habitación,Con violencia,16,25,26,33,27,14,19,36,17.0,18.0,13.0,13.0
2015,6,Colima,El patrimonio,Robo,Robo a casa habitación,Sin violencia,24,30,42,43,63,77,93,121,138.0,140.0,148.0,145.0
2015,6,Colima,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,60,53,60,49,44,51,47,34,42.0,41.0,49.0,45.0
2015,6,Colima,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,24,39,33,30,22,25,35,31,26.0,30.0,28.0,26.0
2015,6,Colima,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,1,0,0,0,2.0,0.0,0.0,1.0
2015,6,Colima,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,2,0,2,2,2,0,1,1.0,3.0,2.0,3.0
2015,6,Colima,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,5,7,1,3,6,7,12,16,7.0,15.0,19.0,15.0
2015,6,Colima,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,1,0,0,3,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,1,0,0,0,0,0,0,0.0,0.0,2.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo a negocio,Con violencia,2,2,7,5,8,12,1,5,7.0,4.0,8.0,11.0
2015,6,Colima,El patrimonio,Robo,Robo a negocio,Sin violencia,5,6,9,12,8,8,10,5,6.0,12.0,1.0,13.0
2015,6,Colima,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,0,3,1,0,0,0,0.0,0.0,0.0,3.0
2015,6,Colima,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,6,Colima,El patrimonio,Robo,Otros robos,Con violencia,9,8,10,2,3,7,1,5,0.0,4.0,8.0,11.0
2015,6,Colima,El patrimonio,Robo,Otros robos,Sin violencia,42,35,22,17,25,26,20,45,24.0,22.0,42.0,27.0
2015,6,Colima,El patrimonio,Fraude,Fraude,Fraude,0,5,4,5,2,7,3,5,3.0,3.0,3.0,4.0
